2	1	0.1220995528874086	1
3	1	0.0014140338460022	0
4	1	0.0941381956311201	0
5	1	0.0089947239833949	0
6	1	0.3604188345264075	0
7	1	0.0117870918198738	0
8	1	0.5022376981444382	0
9	1	0.0200686518209334	0
10	1	0.4111204558848629	0
11	1	0.0336352541491009	0
12	1	0.0537623995311239	0
13	1	0.0283948847649558	0
14	1	0.0201305385220303	0
15	1	0.0160725621324845	1
16	1	0.1020026577256469	0
17	1	0.5034034619202971	0
18	1	0.0824561742220476	0
19	1	0.002042198670969	0
20	1	0.0189979569428283	0
1	2	0.0915145368450004	0
3	2	0.218127264372938	0
4	2	0.2243042539155255	0
5	2	0.0027261152957145	0
6	2	0.0005058652904199	0
7	2	0.0427953800755979	0
8	2	0.6836272260381806	0
9	2	0.5559848375587342	0
10	2	0.0071997558512383	0
11	2	0.7998636931595678	0
12	2	0.0108258251149554	0
13	2	0.8574268343759593	0
14	2	0.1080636072257857	0
15	2	0.3357589834034891	0
16	2	0.0721568408472015	0
17	2	0.0235577860523298	0
18	2	0.4821150093274123	1
19	2	0.0607462301269803	0
20	2	0.2006548297804278	0
1	3	0.0004918255784978	0
2	3	0.4323626442844424	1
4	3	0.1144607317768231	0
5	3	0.4607882037028364	0
6	3	0.6032123723057818	0
7	3	0.0494025924401972	0
8	3	0.2500235339103904	0
9	3	0.000789273295982	0
10	3	0.3721060840983472	0
11	3	0.0981235330258089	0
12	3	0.1172023461477915	0
13	3	0.0332233064597401	0
14	3	7.473802257951268e-05	0
15	3	0.0020371546072847	1
16	3	0.0014492106242544	0
17	3	0.4461001726028502	0
18	3	0.0480740134257655	0
19	3	0.0816160233116906	0
20	3	0.0005099476302171	0
1	4	0.2216720603215289	0
2	4	0.1903292906501835	1
3	4	0.5597228353735877	0
5	4	0.0510599861140016	0
6	4	0.6361286891456241	0
7	4	0.1400486690939115	0
8	4	0.2852235372175053	0
9	4	0.2140463379393682	0
10	4	0.0994699919807827	0
11	4	0.1400486690939127	0
12	4	0.1298705909466144	0
13	4	0.2216720603215292	0
14	4	0.9149997642528608	0
15	4	0.5841728366155485	1
